"Location","Year","Series","Series Code","Month","Permits"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,8,"1,298"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,9,"1,181"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,10,"1,522"
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,11,942
"Los Angeles County, CA",2021,"Units in All Multifamily Structures",3,12,"1,252"
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,1,116
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,2,88
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,3,88
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,4,98
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,5,68
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,6,84
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,7,80
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,8,74
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,9,84
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,10,84
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,11,138
"Los Angeles County, CA",2021,"Units in 2-Unit Multifamily Structures",4,12,98
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,14
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,27
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,19
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,25
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,30
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,6
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,16
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,14
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,19
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,29
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,39
"Los Angeles County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,20
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,1,"1,572"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,2,778
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,3,"1,571"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,4,935
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,5,"1,029"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,6,845
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,7,"1,699"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,8,"1,210"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,9,"1,078"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,10,"1,409"
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,11,765
"Los Angeles County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,12,"1,134"
"Los Angeles County, CA",2022,"Total Units",1,1,"1,508"
"Los Angeles County, CA",2022,"Total Units",1,2,"2,376"
"Los Angeles County, CA",2022,"Total Units",1,3,"1,900"
"Los Angeles County, CA",2022,"Total Units",1,4,"2,730"
"Los Angeles County, CA",2022,"Total Units",1,5,"2,850"
"Los Angeles County, CA",2022,"Total Units",1,6,"2,342"
"Los Angeles County, CA",2022,"Total Units",1,7,"1,764"
"Los Angeles County, CA",2022,"Total Units",1,8,"2,628"
"Los Angeles County, CA",2022,"Total Units",1,9,"2,924"
"Los Angeles County, CA",2022,"Total Units",1,10,"1,969"
"Los Angeles County, CA",2022,"Total Units",1,11,"1,818"
"Los Angeles County, CA",2022,"Total Units",1,12,"1,574"
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,1,678
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,2,602
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,3,812
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,4,696
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,5,697
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,6,737
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,7,642
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,8,834
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,9,589
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,10,574
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,11,548
"Los Angeles County, CA",2022,"Units in Single Family Structures",2,12,637
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,1,830
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,2,"1,774"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,3,"1,088"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,4,"2,034"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,5,"2,153"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,6,"1,605"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,7,"1,122"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,8,"1,794"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,9,"2,335"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,10,"1,395"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,11,"1,270"
"Los Angeles County, CA",2022,"Units in All Multifamily Structures",3,12,937
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,1,136
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,2,102
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,3,112
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,4,128
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,5,138
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,6,130
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,7,126
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,8,158
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,9,140
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,10,94
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,11,86
"Los Angeles County, CA",2022,"Units in 2-Unit Multifamily Structures",4,12,100
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,1,23
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,2,25
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,3,29
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,4,30
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,5,34
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,6,37
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,7,12
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,8,14
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,9,12
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,10,7
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,11,0
"Los Angeles County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,12,18
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,1,671
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,2,"1,647"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,3,947
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,4,"1,876"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,5,"1,981"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,6,"1,438"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,7,984
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,8,"1,622"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,9,"2,183"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,10,"1,294"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,11,"1,184"
"Los Angeles County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,12,819
