"Location","Year","Series","Series Code","Month","Permits"
"San Diego County, CA",2021,"Units in Single Family Structures",2,3,294
"San Diego County, CA",2021,"Units in Single Family Structures",2,4,267
"San Diego County, CA",2021,"Units in Single Family Structures",2,5,196
"San Diego County, CA",2021,"Units in Single Family Structures",2,6,288
"San Diego County, CA",2021,"Units in Single Family Structures",2,7,235
"San Diego County, CA",2021,"Units in Single Family Structures",2,8,332
"San Diego County, CA",2021,"Units in Single Family Structures",2,9,286
"San Diego County, CA",2021,"Units in Single Family Structures",2,10,295
"San Diego County, CA",2021,"Units in Single Family Structures",2,11,260
"San Diego County, CA",2021,"Units in Single Family Structures",2,12,255
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,1,752
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,2,472
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,3,600
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,4,273
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,5,195
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,6,584
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,7,449
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,8,870
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,9,376
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,10,580
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,11,254
"San Diego County, CA",2021,"Units in All Multifamily Structures",3,12,779
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,1,2
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,2,16
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,3,4
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,4,0
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,5,4
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,6,14
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,7,4
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,8,30
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,9,8
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,10,10
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,11,10
"San Diego County, CA",2021,"Units in 2-Unit Multifamily Structures",4,12,12
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,0
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,23
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,33
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,3
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,12
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,12
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,48
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,26
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,58
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,58
"San Diego County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,30
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,1,750
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,2,456
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,3,573
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,4,240
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,5,188
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,6,558
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,7,433
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,8,792
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,9,342
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,10,512
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,11,186
"San Diego County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,12,737
"San Diego County, CA",2022,"Total Units",1,1,766
"San Diego County, CA",2022,"Total Units",1,2,593
"San Diego County, CA",2022,"Total Units",1,3,"1,148"
"San Diego County, CA",2022,"Total Units",1,4,"1,019"
"San Diego County, CA",2022,"Total Units",1,5,701
"San Diego County, CA",2022,"Total Units",1,6,"1,564"
"San Diego County, CA",2022,"Total Units",1,7,396
"San Diego County, CA",2022,"Total Units",1,8,"1,080"
"San Diego County, CA",2022,"Total Units",1,9,653
"San Diego County, CA",2022,"Total Units",1,10,421
"San Diego County, CA",2022,"Total Units",1,11,401
"San Diego County, CA",2022,"Total Units",1,12,701
"San Diego County, CA",2022,"Units in Single Family Structures",2,1,329
"San Diego County, CA",2022,"Units in Single Family Structures",2,2,299
"San Diego County, CA",2022,"Units in Single Family Structures",2,3,354
"San Diego County, CA",2022,"Units in Single Family Structures",2,4,388
