"Location","Year","Series","Series Code","Month","Permits"
"Sacramento County, CA",2021,"Units in Single Family Structures",2,1,225
"Sacramento County, CA",2021,"Units in Single Family Structures",2,2,467
"Sacramento County, CA",2021,"Units in Single Family Structures",2,3,376
"Sacramento County, CA",2021,"Units in Single Family Structures",2,4,379
"Sacramento County, CA",2021,"Units in Single Family Structures",2,5,451
"Sacramento County, CA",2021,"Units in Single Family Structures",2,6,412
"Sacramento County, CA",2021,"Units in Single Family Structures",2,7,262
"Sacramento County, CA",2021,"Units in Single Family Structures",2,8,280
"Sacramento County, CA",2021,"Units in Single Family Structures",2,9,217
"Sacramento County, CA",2021,"Units in Single Family Structures",2,10,315
"Sacramento County, CA",2021,"Units in Single Family Structures",2,11,299
"Sacramento County, CA",2021,"Units in Single Family Structures",2,12,268
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,1,76
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,2,0
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,3,288
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,4,324
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,5,62
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,6,313
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,7,4
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,8,249
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,9,8
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,10,42
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,11,173
"Sacramento County, CA",2021,"Units in All Multifamily Structures",3,12,540
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,1,4
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,2,0
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,3,4
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,4,18
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,5,4
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,6,2
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,7,0
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,8,4
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,9,2
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,10,4
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,11,8
"Sacramento County, CA",2021,"Units in 2-Unit Multifamily Structures",4,12,4
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,0
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,0
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,16
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,8
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,12
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,4
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,16
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,6
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,28
"Sacramento County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,0
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,1,72
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,2,0
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,3,284
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,4,290
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,5,50
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,6,299
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,7,0
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,8,229
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,9,0
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,10,38
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,11,137
"Sacramento County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,12,536
"Sacramento County, CA",2022,"Total Units",1,1,389
"Sacramento County, CA",2022,"Total Units",1,2,515
"Sacramento County, CA",2022,"Total Units",1,3,628
"Sacramento County, CA",2022,"Total Units",1,4,582
"Sacramento County, CA",2022,"Total Units",1,5,387
"Sacramento County, CA",2022,"Total Units",1,6,758
"Sacramento County, CA",2022,"Total Units",1,7,212
"Sacramento County, CA",2022,"Total Units",1,8,591
"Sacramento County, CA",2022,"Total Units",1,9,372
"Sacramento County, CA",2022,"Total Units",1,10,269
"Sacramento County, CA",2022,"Total Units",1,11,198
"Sacramento County, CA",2022,"Total Units",1,12,290
"Sacramento County, CA",2022,"Units in Single Family Structures",2,1,295
"Sacramento County, CA",2022,"Units in Single Family Structures",2,2,329
"Sacramento County, CA",2022,"Units in Single Family Structures",2,3,465
"Sacramento County, CA",2022,"Units in Single Family Structures",2,4,387
"Sacramento County, CA",2022,"Units in Single Family Structures",2,5,373
"Sacramento County, CA",2022,"Units in Single Family Structures",2,6,394
"Sacramento County, CA",2022,"Units in Single Family Structures",2,7,208
"Sacramento County, CA",2022,"Units in Single Family Structures",2,8,263
"Sacramento County, CA",2022,"Units in Single Family Structures",2,9,273
"Sacramento County, CA",2022,"Units in Single Family Structures",2,10,265
"Sacramento County, CA",2022,"Units in Single Family Structures",2,11,192
"Sacramento County, CA",2022,"Units in Single Family Structures",2,12,191
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,1,94
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,2,186
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,3,163
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,4,195
